제주특별자치도,제주특별자치도 서귀포시 대정읍,상모2리경로당(서상동),2017-05-15,2017-09-30,92.03,25,4,1,N,N,N,,제주특별자치도 서귀포시 대정읍 상모로 288번길 18,,제주특별자치도 서귀포시청,,33.22484484,126.2582644,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,상모3리경로당,2017-05-15,2017-09-30,146.75,20,3,1,N,N,N,,제주특별자치도 서귀포시 대정읍 영서중로 45-4,,제주특별자치도 서귀포시청,,33.22194903,126.2582931,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,신도1리경로당,2017-05-15,2017-09-30,197.99,24,5,1,N,N,N,,제주특별자치도 서귀포시 대정읍 도원로 217,,제주특별자치도 서귀포시청,,33.278433,126.1917502,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,신도2리경로당,2017-05-15,2017-09-30,270.54,21,2,1,N,N,N,,제주특별자치도 서귀포시 대정읍 도원로 43,,제주특별자치도 서귀포시청,,33.27762235,126.1748541,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,신도3리경로당,2017-05-15,2017-09-30,156.74,21,5,1,N,N,N,,제주특별자치도 서귀포시 대정읍 비자낭로 8,,제주특별자치도 서귀포시청,,33.28669847,126.1845117,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,태흥3리경로당,2017-05-15,2017-09-30,199.8,25,3,2,N,N,N,,제주특별자치도 서귀포시 남원읍 삼덕로3,,제주특별자치도 서귀포시청,,33.29359307,126.7584735,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 송산동,서귀송산경로당,2017-05-15,2017-09-30,567.69,35,4,2,N,N,N,,제주특별자치도 서귀포시 소암로4,,제주특별자치도 서귀포시청,,33.24503131,126.5660083,2017-09-13
제주특별자치도,이도2동,신설동경로당,2017-05-20,2017-09-30,40.1,30,3,2,N,Y,,,제주특별자치도 제주시 신설동길 52 (이도이동),제주특별자치도 제주시 이도2동1928-9,제주특별자치도 제주시,,33.49449355,126.5499264,2017-07-17
제주특별자치도,이도2동,구남경로당,2017-05-20,2017-09-30,213.08,50,3,3,N,N,,,제주특별자치도 제주시 구남로8길 20-3 (이도이동),제주특별자치도 제주시 이도2동 2009-9,제주특별자치도 제주시,,33.48965969,126.5368455,2017-07-17
제주특별자치도,이도2동,도남1차수선화경로당,2017-05-20,2017-09-30,42.9,30,2,1,N,N,,,제주특별자치도 제주시 독짓골2길 26 (도남동),제주특별자치도 제주시 도남동70사무소,제주특별자치도 제주시,,33.48965019,126.5304884,2017-07-17
제주특별자치도,이도2동,도남2차수선화경로당,2017-05-20,2017-09-30,39.9,20,2,1,N,N,,,제주특별자치도 제주시 도남로 129 (도남동),제주특별자치도 제주시 도남동69-1 201/107,제주특별자치도 제주시,,33.48920838,126.5300044,2017-07-17
제주특별자치도,이도2동,이도주공 1단지경로당,2017-05-20,2017-09-30,159.6,30,4,1,N,N,,,제주특별자치도 제주시 구남로7길 36 (이도이동),제주특별자치도 제주시 이도2동888사무소,제주특별자치도 제주시,,33.49234751,126.5342443,2017-07-17
제주특별자치도,이도2동,도남1차e-편한세상 경로당,2017-05-20,2017-09-30,62.09,30,1,2,N,Y,,,제주특별자치도 제주시 오남로 7-13 (도남동),제주특별자치도 제주시 도남동800/108동,제주특별자치도 제주시,,33.49579182,126.5219928,2017-07-17
제주특별자치도,제주특별자치도 서귀포시 대정읍,신평리경로당,2017-05-15,2017-09-30,344.25,20,3,5,N,N,N,,제주특별자치도 서귀포시 대정읍 중산간서로 2610 ?,,제주특별자치도 서귀포시청,,33.26530335,126.2591074,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,안성리경로당,2017-05-15,2017-09-30,96.98,15,4,1,N,N,N,,제주특별자치도 서귀포시 대정읍 추사로 10-1 ?,,제주특별자치도 서귀포시청,,33.25019213,126.2818121,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,영락리경로당,2017-05-15,2017-09-30,422.36,28,5,1,N,N,N,,제주특별자치도 서귀포시 대정읍 영락중동로 11,,제주특별자치도 서귀포시청,,33.25855534,126.2109754,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,인성리경로당,2017-05-15,2017-09-30,240.03,25,1,1,N,N,N,,제주특별자치도 서귀포시 대정읍 향교로75번길60,,제주특별자치도 서귀포시청,,33.24780035,126.2804411,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,일과1리경로당,2017-05-15,2017-09-30,196.02,20,3,1,N,N,N,,제주특별자치도 서귀포시 대정읍 일과로 18 ?,,제주특별자치도 서귀포시청,,33.23311302,126.2442476,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,일과1리(대수동)경로당,2017-05-15,2017-09-30,111.93,20,2,1,N,N,N,,제주특별자치도 서귀포시 대정읍 일과대수로27번길 10 ?,,제주특별자치도 서귀포시청,,33.23925552,126.2302511,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,일과2리경로당,2017-05-15,2017-09-30,155.42,20,2,2,N,N,N,,제주특별자치도 서귀포시 대정읍 서림로 18,,제주특별자치도 서귀포시청,,33.2468695,126.2239952,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,하모1리경로당,2017-05-15,2017-09-30,108.06,29,3,1,N,N,N,,제주특별자치도 서귀포시 대정읍 하모백사로 41,,제주특별자치도 서귀포시청,,33.2150473,126.2590722,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,하모2리경로당,2017-05-15,2017-09-30,122.32,30,1,3,N,N,N,,제주특별자치도 서귀포시 대정읍 신영로94번길 7,,제주특별자치도 서귀포시청,,33.2202503,126.2534546,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대정읍,하모3리경로당,2017-05-15,2017-09-30,168.56,29,8,2,N,N,N,,제주특별자치도 서귀포시 대정읍 하모상가로 9 ?,,제주특별자치도 서귀포시청,,33.22177159,126.2497516,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,남원1리경로당,2017-05-15,2017-09-30,261.72,50,5,4,N,N,N,,제주특별자치도 서귀포시 남원읍 남원회관로 27,,제주특별자치도 서귀포시청,,33.27781885,126.7161553,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,남원2리경로당,2017-05-15,2017-09-30,126,25,4,1,N,N,N,,제주특별자치도 서귀포시 남원읍 남한로173,,제주특별자치도 서귀포시청,,33.2927535,126.7099186,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,남원LH아파트경로당,2017-05-15,2017-09-30,97.67,30,4,1,N,N,N,,제주특별자치도 서귀포시 남원읍 남원체육관로 342,,제주특별자치도 서귀포시청,,33.28143319,126.7212018,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,수망리경로당,2017-05-15,2017-09-30,215.99,25,2,3,N,N,N,,제주특별자치도 서귀포시 남원읍 남조로578-3,,제주특별자치도 서귀포시청,,33.32901643,126.7128016,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,신례1리경로당,2017-05-15,2017-09-30,401.93,40,3,1,N,N,N,,제주특별자치도 서귀포시 남원읍 신례로259,,제주특별자치도 서귀포시청,,33.28796494,126.6301098,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,신례2리경로당,2017-05-15,2017-09-30,140.68,35,3,1,N,N,N,,제주특별자치도 서귀포시 남원읍 공천포로69-1,,제주특별자치도 서귀포시청,,33.26508762,126.6407757,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,신흥1리경로당,2017-05-15,2017-09-30,204.6,40,6,1,N,N,N,,제주특별자치도 서귀포시 남원읍 신흥로32-10,,제주특별자치도 서귀포시청,,33.30457069,126.7676003,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,신흥2리경로당,2017-05-15,2017-09-30,173.29,25,4,1,N,N,N,,제주특별자치도 서귀포시 남원읍 한신로531번길22-1,,제주특별자치도 서귀포시청,,33.32047098,126.7451082,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,위미1리경로당,2017-05-15,2017-09-30,339.65,40,4,2,N,N,N,,제주특별자치도 서귀포시 남원읍 위미해안로4-2,,제주특별자치도 서귀포시청,,33.27405648,126.6571832,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,위미2리경로당,2017-05-15,2017-09-30,271.08,40,5,3,N,N,N,,제주특별자치도 서귀포시 남원읍 태위로192-4,,제주특별자치도 서귀포시청,,33.27480965,126.6675878,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,위미3리경로당,2017-05-15,2017-09-30,81,22,4,2,N,N,N,,제주특별자치도 서귀포시 남원읍 태위로381-5,,제주특별자치도 서귀포시청,,33.2755295,126.687898,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,의귀리경로당,2017-05-15,2017-09-30,164.34,40,4,6,N,N,N,,제주특별자치도 서귀포시 남원읍 한신로207,,제주특별자치도 서귀포시청,,33.31033951,126.7133052,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,태흥1리경로당,2017-05-15,2017-09-30,595.43,30,5,4,N,N,N,,제주특별자치도 서귀포시 남원읍 태위로817,,제주특별자치도 서귀포시청,,33.28343939,126.7331455,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,태흥2리경로당,2017-05-15,2017-09-30,236.15,40,9,2,N,N,N,,제주특별자치도 서귀포시 남원읍 태신로3,,제주특별자치도 서귀포시청,,33.2865731,126.7450007,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,하례1리경로당,2017-05-15,2017-09-30,357.11,40,2,2,N,N,N,,제주특별자치도 서귀포시 남원읍 하신로187번길29,,제주특별자치도 서귀포시청,,33.2691704,126.627364,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,하례2리경로당,2017-05-15,2017-09-30,139.89,35,3,1,N,N,N,,제주특별자치도 서귀포시 남원읍 하례돈야로85,,제주특별자치도 서귀포시청,,33.29729878,126.6089665,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 남원읍,한남리경로당,2017-05-15,2017-09-30,187.6,25,5,1,N,N,N,,제주특별자치도 서귀포시 남원읍 한신로17-4,,제주특별자치도 서귀포시청,,33.31253219,126.6950942,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,고성리경로당,2017-05-15,2017-09-30,278.21,36,0,1,N,N,N,,제주특별자치도 서귀포시 성산읍 서성일로1222번길 36,,제주특별자치도 서귀포시청,,33.4448401,126.9120212,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,난산리경로당,2017-05-15,2017-09-30,341.4,36,0,3,N,N,N,,제주특별자치도 서귀포시 성산읍 난산로 26,,제주특별자치도 서귀포시청,,33.4010375,126.872228,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,삼달1리경로당,2017-05-15,2017-09-30,220.73,30,5,3,N,N,N,,제주특별자치도 서귀포시 성산읍 삼달로 209,,제주특별자치도 서귀포시청,,33.37423137,126.8474178,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,삼달2리경로당,2017-05-15,2017-09-30,146.72,25,2,1,N,N,N,,제주특별자치도 서귀포시 성산읍 일주동로 5252,,제주특별자치도 서귀포시청,,33.36940861,126.8687196,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,성산리경로당,2017-05-15,2017-09-30,406.17,32,1,2,N,N,N,,제주특별자치도 서귀포시 성산읍 성산중앙로65번길 7-1,,제주특별자치도 서귀포시청,,33.46492013,126.9342556,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,수산1리경로당,2017-05-15,2017-09-30,140.96,36,3,2,N,N,N,,제주특별자치도 서귀포시 성산읍 수산서남로26,,제주특별자치도 서귀포시청,,33.44679552,126.8824341,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,수산2리경로당,2017-05-15,2017-09-30,197.95,26,3,1,N,N,N,,제주특별자치도 서귀포시 성산읍 수산서남로 79번길 150,,제주특별자치도 서귀포시청,,33.44213138,126.8638223,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,시흥리경로당,2017-05-15,2017-09-30,178.53,31,0,1,N,N,N,,제주특별자치도 서귀포시 성산읍 시흥하동로57번길 10,,제주특별자치도 서귀포시청,,33.47420866,126.9040819,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,신산리경로당,2017-05-15,2017-09-30,156.63,47,6,3,N,N,N,,제주특별자치도 서귀포시 성산읍 신산중앙로 1,,제주특별자치도 서귀포시청,,33.38102986,126.876887,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,신양리경로당,2017-05-15,2017-09-30,179.7,37,2,1,N,N,N,,제주특별자치도 서귀포시 성산읍 신고로 28,,제주특별자치도 서귀포시청,,33.43817548,126.9174092,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,신천리경로당,2017-05-15,2017-09-30,166.47,40,3,2,N,N,N,,제주특별자치도 서귀포시 성산읍 신천서로 5,,제주특별자치도 서귀포시청,,33.34418496,126.8497949,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,신풍리경로당,2017-05-15,2017-09-30,171.48,27,2,1,N,N,N,,제주특별자치도 서귀포시 성산읍 풍천로 227,,제주특별자치도 서귀포시청,,33.36120026,126.8354454,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,오조리경로당,2017-05-15,2017-09-30,105.5,26,4,1,N,N,N,,제주특별자치도 서귀포시 성산읍 오조로 77,,제주특별자치도 서귀포시청,,33.4608152,126.9151116,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 성산읍,온평리경로당,2017-05-15,2017-09-30,189.92,31,0,2,N,N,N,,제주특별자치도 서귀포시 성산읍 온평애향로 23번길 6,,제주특별자치도 서귀포시청,,33.40812099,126.9001727,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,감산리경로당,2017-05-15,2017-09-30,175.2,35,7,3,N,N,N,,제주특별자치도 서귀포시 안덕면 감산중로 29,,제주특별자치도 서귀포시청,,33.25947382,126.353888,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,광평리경로당,2017-05-15,2017-09-30,42,9,0,1,N,N,N,,제주특별자치도 서귀포시 안덕면 광평로 41,,제주특별자치도 서귀포시청,,33.32958896,126.3812444,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,대전경로당,2017-05-15,2017-09-30,92.62,32,2,1,N,N,N,,제주특별자치도 서귀포시 안덕면 사계중앙로 3번길 11,,제주특별자치도 서귀포시청,,33.23098798,126.2989198,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,대평리경로당,2017-05-15,2017-09-30,214.86,24,8,4,N,N,N,,제주특별자치도 서귀포시 안덕면 대평감산로 43,,제주특별자치도 서귀포시청,,33.23833674,126.3658885,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,덕수리경로당,2017-05-15,2017-09-30,125.58,35,4,1,N,N,N,,제주특별자치도 서귀포시 안덕면 덕수회관로 98,,제주특별자치도 서귀포시청,,33.25464192,126.3064917,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,동광단지경로당,2017-05-15,2017-09-30,184.51,13,1,1,N,N,N,,제주특별자치도 서귀포시 안덕면 신화역사로 688,,제주특별자치도 서귀포시청,,33.31342698,126.3595897,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,동광리경로당,2017-05-15,2017-09-30,107.34,25,7,1,N,N,N,,제주특별자치도 서귀포시 안덕면 동광본동로2-15,,제주특별자치도 서귀포시청,,33.30763141,126.3389255,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,동하동경로당,2017-05-15,2017-09-30,81,20,2,2,N,N,N,,제주특별자치도 서귀포시 안덕면 화순중앙로 123번길 29,,제주특별자치도 서귀포시청,,33.2405727,126.338186,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,상창리경로당,2017-05-15,2017-09-30,93.78,25,4,1,N,N,N,,제주특별자치도 서귀포시 안덕면 한창로 102,,제주특별자치도 서귀포시청,,33.27227807,126.3660512,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,상천리경로당,2017-05-15,2017-09-30,90.92,17,0,1,N,N,N,,제주특별자치도 서귀포시 안덕면 병악로 408-3,,제주특별자치도 서귀포시청,,33.30686532,126.3806275,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,서광동리경로당,2017-05-15,2017-09-30,159.39,29,1,1,N,N,N,,제주특별자치도 서귀포시 안덕면 서광동로47번길 35,,제주특별자치도 서귀포시청,,33.28764806,126.3294875,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,서광서리경로당,2017-05-15,2017-09-30,166.58,34,4,2,N,N,N,,제주특별자치도 서귀포시 안덕면 서광남로 144-5,,제주특별자치도 서귀포시청,,33.28499559,126.3023056,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,송죽경로당,2017-05-15,2017-09-30,84.1,33,3,1,N,N,N,,제주특별자치도 서귀포시 안덕면 사계남로 61,,제주특별자치도 서귀포시청,,33.22723599,126.2967784,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,신항동경로당,2017-05-15,2017-09-30,230.61,19,2,1,N,N,N,,제주특별자치도 서귀포시 안덕면 사계신항로 25-10,,제주특별자치도 서귀포시청,,33.24928172,126.3233294,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,용해경로당,2017-05-15,2017-09-30,324.31,33,2,2,N,N,N,,제주특별자치도 서귀포시 안덕면 사계남로 202,,제주특별자치도 서귀포시청,,33.23110803,126.3087717,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,창천경로당,2017-05-15,2017-09-30,451.78,33,0,3,N,N,N,,제주특별자치도 서귀포시 안덕면 창천중앙로 35-2,,제주특별자치도 서귀포시청,,33.26582848,126.3686435,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,하동경로당,2017-05-15,2017-09-30,271,68,1,2,N,N,N,,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 17,,제주특별자치도 서귀포시청,,33.24162688,126.3336631,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 안덕면,화순경로당,2017-05-15,2017-09-30,194.66,50,2,2,N,N,N,,제주특별자치도 서귀포시 안덕면 화순중앙로 54번길 29,,제주특별자치도 서귀포시청,,33.246729,126.332796,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,가시리경로당,2017-05-15,2017-09-30,388.6,75,2,5,N,N,N,,제주특별자치도 서귀포시 표선면 가시로 565번길 20,,제주특별자치도 서귀포시청,,33.35314685,126.7715624,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,성읍1리경로당,2017-05-15,2017-09-30,294.6,75,5,1,N,N,N,,제주특별자치도 서귀포시 표선면 성읍정의현로 88-3,,제주특별자치도 서귀포시청,,33.3906761,126.8010001,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,성읍2리경로당,2017-05-15,2017-09-30,122.44,29,1,1,N,N,N,,제주특별자치도 서귀포시 표선면 성읍이리로 58,,제주특별자치도 서귀포시청,,33.41305595,126.7726227,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,세화1리경로당,2017-05-15,2017-09-30,521.53,60,2,2,N,N,N,,제주특별자치도 서귀포시 표선면 세성로 302,,제주특별자치도 서귀포시청,,33.33183137,126.7979977,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,세화2리경로당,2017-05-15,2017-09-30,300.56,45,6,2,N,N,N,,제주특별자치도 서귀포시 표선면 세화로26번길 33,,제주특별자치도 서귀포시청,,33.30733754,126.8012326,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,세화3리경로당,2017-05-15,2017-09-30,119.99,29,0,1,N,N,N,,제주특별자치도 서귀포시 표선면 세화로 168,,제주특별자치도 서귀포시청,,33.3187125,126.7902656,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,토산1리경로당,2017-05-15,2017-09-30,150,50,3,1,N,N,N,,제주특별자치도 서귀포시 표선면 중산간동로 5503,,제주특별자치도 서귀포시청,,33.33007732,126.7702779,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,토산2리경로당,2017-05-15,2017-09-30,120.94,60,4,1,N,N,N,,제주특별자치도 서귀포시 표선면 토산중앙로 16번길 1,,제주특별자치도 서귀포시청,,33.30876899,126.7796501,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,표선리경로당,2017-05-15,2017-09-30,394.08,85,3,6,N,N,N,,제주특별자치도 서귀포시 표선면 표선중앙로 32번길 8,,제주특별자치도 서귀포시청,,33.32980828,126.8293651,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,표선리서동경로당,2017-05-15,2017-09-30,180.18,45,3,4,N,N,N,,제주특별자치도 서귀포시 표선동서로193번길 8-1,,제주특별자치도 서귀포시청,,33.32227138,126.8298824,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,하천리경로당,2017-05-15,2017-09-30,128.96,60,2,1,N,N,N,,제주특별자치도 서귀포시 표선면 하천로 59,,제주특별자치도 서귀포시청,,33.34639178,126.8408188,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 표선면,한지동경로당,2017-05-15,2017-09-30,100,25,3,1,N,N,N,,제주특별자치도 서귀포시 표선면 민속해안로 119번길 13,,제주특별자치도 서귀포시청,,33.30774797,126.8123734,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 송산동,보목경로당,2017-05-15,2017-09-30,353.38,39,4,5,N,N,N,,제주특별자치도 서귀포시 칠십리로 441-1,,제주특별자치도 서귀포시청,,33.24342006,126.5984809,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 정방동,정방경로당,2017-05-15,2017-09-30,283.28,32,4,3,N,N,N,,제주특별자치도 서귀포시 동부로12번길 15-4,,제주특별자치도 서귀포시청,,33.24686872,126.5706519,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 중앙동,중앙경로당,2017-05-15,2017-09-30,378.24,50,5,3,N,N,N,,제주특별자치도 서귀포시 동문동로 27(서귀동),,제주특별자치도 서귀포시청,,33.25085609,126.565048,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 천지동,남성마을경로당,2017-05-15,2017-09-30,159.83,24,4,3,N,N,N,,제주특별자치도 서귀포시 남성중로141번길 3,,제주특별자치도 서귀포시청,,33.24450801,126.5536798,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 천지동,천지경로당,2017-05-15,2017-09-30,343.8,40,2,5,N,N,N,,제주특별자치도 서귀포시 서문로 37,,제주특별자치도 서귀포시청,,33.24959927,126.5584098,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 효돈동,신효경로당,2017-05-15,2017-09-30,619.94,29,7,1,N,N,N,,제주특별자치도 서귀포시 신효중앙로4번길 1,,제주특별자치도 서귀포시청,,33.26459726,126.6143326,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 효돈동,하효경로당,2017-05-15,2017-09-30,318.27,60,12,1,N,N,N,,제주특별자치도 서귀포시 하효중앙로132,,제주특별자치도 서귀포시청,,33.26201829,126.6189116,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,돈내코경로당,2017-05-15,2017-09-30,102.65,13,1,1,N,N,N,,제주특별자치도 서귀포시 돈내코로 217(상효동),,제주특별자치도 서귀포시청,,33.30214392,126.5743368,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,법호촌경로당,2017-05-15,2017-09-30,110.2,30,1,1,N,N,N,,제주특별자치도 서귀포시 하신상로427번길 5-3(상효동),,제주특별자치도 서귀포시청,,33.29160971,126.5960573,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,상효1동경로당,2017-05-15,2017-09-30,223.27,29,4,2,N,N,N,,제주특별자치도 서귀포시 상효로 152(상효동),,제주특별자치도 서귀포시청,,33.27263921,126.5970892,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,상효2동경로당,2017-05-15,2017-09-30,265.6,21,0,1,N,N,N,,제주특별자치도 서귀포시 동상효로 23(상효동),,제주특별자치도 서귀포시청,,33.28079807,126.6098173,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,토평경로당,2017-05-15,2017-09-30,377.17,50,1,2,N,N,N,,제주특별자치도 서귀포시 토평로 58(토평동),,제주특별자치도 서귀포시청,,33.27109842,126.5902183,2017-09-13
